date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2025-08-31,Final,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2314 (+11),21-17 / 21-12,CHEN Bo.. / LIU Yi (11) Rank 11 Elo 2071 (-12),40,https://badmintonranks.com/tournament?id=14522,1,KIM Won Ho / SEO Seung Jae (1),1,2314,CHEN Bo Yang / LIU Yi (11),11.0,2071
2025-08-31,Final,MS,SHI Yu Qi (1) Rank 1 Elo 2567 (+19),19-21 / 21-10 / 21-18,Kunlavut VITIDSARN (3) Rank 3 Elo 2456 (-19),77,https://badmintonranks.com/tournament?id=14522,1,SHI Yu Qi (1),1,2567,Kunlavut VITIDSARN (3),3.0,2456
2025-08-31,Final,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2475 (+14),21-14 / 20-22 / 21-17,Pearly TA.. / THINAAH.. (2) Rank 2 Elo 2280 (-14),83,https://badmintonranks.com/tournament?id=14522,1,LIU Sheng Shu / TAN Ning (1),1,2475,Pearly TAN / THINAAH Muralitharan (2),2.0,2280
2025-08-31,Final,WS,Akane YAMAGUCHI (5) Rank 5 Elo 2459 (+45),21-9 / 21-13,CHEN Yu Fei (4) Rank 4 Elo 2678 (-44),37,https://badmintonranks.com/tournament?id=14522,1,Akane YAMAGUCHI (5),5,2459,CHEN Yu Fei (4),4.0,2678
2025-08-31,Final,XD,CHEN Ta.. / TOH Ee .. (4) Rank 4 Elo 2160 (+43),21-15 / 21-14,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2351 (-43),40,https://badmintonranks.com/tournament?id=14522,1,CHEN Tang Jie / TOH Ee Wei (4),4,2160,JIANG Zhen Bang / WEI Ya Xin (2),2.0,2351
2025-08-30,Semi final,MD,CHEN Bo.. / LIU Yi (11) Rank 11 Elo 2028 (+43),21-19 / 18-21 / 21-12,Satwiksai.. / Chirag S.. (9) Rank 9 Elo 2200 (-41),67,https://badmintonranks.com/tournament?id=14522,1,CHEN Bo Yang / LIU Yi (11),11,2028,Satwiksairaj RANKIREDDY / Chirag SHETTY (9),9.0,2200
2025-08-30,Semi final,MS,Kunlavut VITIDSARN (3) Rank 3 Elo 2432 (+24),21-17 / 21-15,Anders ANTONSEN (2) Rank 2 Elo 2383 (-24),47,https://badmintonranks.com/tournament?id=14522,1,Kunlavut VITIDSARN (3),3,2432,Anders ANTONSEN (2),2.0,2383
2025-08-30,Semi final,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2302 (+12),21-12 / 21-3,Kim AST.. / Anders S.. (5) Rank 5 Elo 2079 (-12),27,https://badmintonranks.com/tournament?id=14522,1,KIM Won Ho / SEO Seung Jae (1),1,2302,Kim ASTRUP / Anders Skaarup RASMUSSEN (5),5.0,2079
2025-08-30,Semi final,MS,SHI Yu Qi (1) Rank 1 Elo 2563 (+4),13-21 / 22-20 / 21-16,Victor LAI Rank 51 Elo 2082 (-3),80,https://badmintonranks.com/tournament?id=14522,1,SHI Yu Qi (1),1,2563,Victor LAI,51.0,2082
2025-08-30,Semi final,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2468 (+7),21-15 / 21-4,Rin IWAN.. / Kie NAK.. (9) Rank 9 Elo 2124 (-7),41,https://badmintonranks.com/tournament?id=14522,1,LIU Sheng Shu / TAN Ning (1),1,2468,Rin IWANAGA / Kie NAKANISHI (9),9.0,2124
2025-08-30,Semi final,WS,CHEN Yu Fei (4) Rank 4 Elo 2640 (+38),21-15 / 21-17,AN Se Young (1) Rank 1 Elo 2770 (-37),58,https://badmintonranks.com/tournament?id=14522,1,CHEN Yu Fei (4),4,2640,AN Se Young (1),1.0,2770
2025-08-30,Semi final,XD,CHEN Ta.. / TOH Ee .. (4) Rank 4 Elo 2135 (+25),21-18 / 21-16,Thom GI.. / Delphine .. (8) Rank 8 Elo 2088 (-25),53,https://badmintonranks.com/tournament?id=14522,1,CHEN Tang Jie / TOH Ee Wei (4),4,2135,Thom GICQUEL / Delphine DELRUE (8),8.0,2088
2025-08-30,Semi final,WD,Pearly TA.. / THINAAH.. (2) Rank 2 Elo 2250 (+30),14-21 / 21-13 / 21-12,Nami MA.. / Chiharu .. (3) Rank 3 Elo 2281 (-30),68,https://badmintonranks.com/tournament?id=14522,1,Pearly TAN / THINAAH Muralitharan (2),2,2250,Nami MATSUYAMA / Chiharu SHIDA (3),3.0,2281
2025-08-30,Semi final,WS,Akane YAMAGUCHI (5) Rank 5 Elo 2446 (+13),21-17 / 14-21 / 21-6,Putri Kusuma WARDA.. (9) Rank 9 Elo 2244 (-13),58,https://badmintonranks.com/tournament?id=14522,1,Akane YAMAGUCHI (5),5,2446,Putri Kusuma WARDANI (9),9.0,2244
2025-08-30,Semi final,XD,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2337 (+14),11-21 / 23-21 / 21-18,GUO Xin .. / CHEN Fa.. (7) Rank 7 Elo 2139 (-14),68,https://badmintonranks.com/tournament?id=14522,1,JIANG Zhen Bang / WEI Ya Xin (2),2,2337,GUO Xin Wa / CHEN Fang Hui (7),7.0,2139
2025-08-29,Quarter final,MD,Satwiksai.. / Chirag S.. (9) Rank 9 Elo 2169 (+31),21-12 / 21-19,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2215 (-32),43,https://badmintonranks.com/tournament?id=14522,1,Satwiksairaj RANKIREDDY / Chirag SHETTY (9),9,2169,Aaron CHIA / SOH Wooi Yik (2),2.0,2215
2025-08-29,Quarter final,MD,CHEN Bo.. / LIU Yi (11) Rank 11 Elo 2006 (+22),21-15 / 21-14,LEE Jhe-.. / YANG Po.. (16) Rank 18 Elo 1926 (-23),35,https://badmintonranks.com/tournament?id=14522,1,CHEN Bo Yang / LIU Yi (11),11,2006,LEE Jhe-Huei / YANG Po Hsuan (16),18.0,1926
