event_id,date,tournament,discipline,player,player_id,opponent,opponent_id,sets_for,sets_against,won
11540701,2023-08-21,"World Championships 2023, MS",MS,Prannoy H. S.,96349,Koljonen K.,177532,2,0,True
11562347,2023-08-22,"World Championships 2023, MS",MS,Prannoy H. S.,96349,DWI Wardoyo C.,231911,2,0,True
11566589,2023-08-24,"World Championships 2023, MS",MS,Prannoy H. S.,96349,Loh Kean Yew,172746,2,1,True
11579091,2023-08-25,"World Championships 2023, MS",MS,Prannoy H. S.,96349,Viktor Axelsen,87484,2,1,True
11583604,2023-08-26,"World Championships 2023, MS",MS,Prannoy H. S.,96349,Vitidsarn K.,207992,1,2,False
11611281,2023-09-05,"China Open 2023, MS",MS,Prannoy H. S.,96349,Tze Yong NG.,325704,1,2,False
11826472,2023-11-15,"Kumamoto Masters Japan 2023, MS",MS,Prannoy H. S.,96349,Lee C.,182557,2,1,True
11835019,2023-11-16,"Kumamoto Masters Japan 2023, MS",MS,Prannoy H. S.,96349,Tien Chen Chou,87480,1,2,False
11846910,2023-11-21,"Li-Ning China Masters, MS",MS,Prannoy H. S.,96349,Tien Chen Chou,87480,2,0,True
11850371,2023-11-23,"Li-Ning China Masters, MS",MS,Prannoy H. S.,96349,Johannesen M.,316713,2,0,True
11853839,2023-11-24,"Li-Ning China Masters, MS",MS,Prannoy H. S.,96349,Naraoka K.,212157,0,2,False
11954566,2024-01-10,"Malaysia Open 2024, MS",MS,Prannoy H. S.,96349,Antonsen A.,215405,0,2,False
11972314,2024-01-16,"India Open 2024, MS",MS,Prannoy H. S.,96349,Tien Chen Chou,87480,2,0,True
11977419,2024-01-18,"India Open 2024, MS",MS,Prannoy H. S.,96349,Rajawat P.,392222,2,1,True
11983012,2024-01-19,"India Open 2024, MS",MS,Prannoy H. S.,96349,Wang T.,142606,2,1,True
11987616,2024-01-20,"India Open 2024, MS",MS,Prannoy H. S.,96349,Yuqi Shi,164376,0,2,False
11995331,2024-01-24,"Indonesia Masters 2024, MS",MS,Prannoy H. S.,96349,Loh Kean Yew,172746,1,2,False
12122916,2024-03-06,"French Open 2024, MS",MS,Prannoy H. S.,96349,Guangzu Lu,217992,0,2,False
13732406,2025-04-09,"Asia Championships 2025, MS",MS,Lakshya Sen,244759,Lee C.,208969,0,2,False
13892128,2025-05-14,"Thailand Open, MS",MS,Lakshya Sen,244759,Nguyen N.,246527,1,2,False
13941752,2025-05-28,"Singapore Open 2025, MS",MS,Lakshya Sen,244759,Chun-Yi L.,258097,1,1,False
13960772,2025-06-03,"Indonesia Open 2025, MS",MS,Lakshya Sen,244759,Yuqi Shi,164376,1,2,False
14177507,2025-07-16,"Japan Open 2025, MS",MS,Lakshya Sen,244759,Zhengxing Wang,454757,2,0,True
14196404,2025-07-17,"Japan Open 2025, MS",MS,Lakshya Sen,244759,Naraoka K.,212157,0,2,False
14241866,2025-07-22,"China Open 2025, MS",MS,Lakshya Sen,244759,Shifeng Li,283162,1,2,False
14306801,2025-07-30,"Macau Open 2025, MS",MS,Lakshya Sen,244759,Jeon H.,182551,2,0,True
14313142,2025-07-31,"Macau Open 2025, MS",MS,Lakshya Sen,244759,DWI Wardoyo C.,231911,2,1,True
14320886,2025-08-01,"Macau Open 2025, MS",MS,Lakshya Sen,244759,Zhu X.,466255,2,1,True
14327662,2025-08-02,"Macau Open 2025, MS",MS,Lakshya Sen,244759,Farhan A.,412918,0,2,False
14497795,2025-08-25,BWF World Championships Men Singles,,Lakshya Sen,244759,Yuqi Shi,164376,0,2,False
14653546,2025-09-10,"Hong Kong Open 2025, MS",MS,Lakshya Sen,244759,Wang T.,142606,2,1,True
14660754,2025-09-11,"Hong Kong Open 2025, MS",MS,Lakshya Sen,244759,Prannoy H.,96349,2,1,True
14668907,2025-09-12,"Hong Kong Open 2025, MS",MS,Lakshya Sen,244759,Shetty A.,501106,2,1,True
14674904,2025-09-13,"Hong Kong Open 2025, MS",MS,Lakshya Sen,244759,Tien Chen Chou,87480,2,0,True
14679024,2025-09-14,"Hong Kong Open 2025, MS",MS,Lakshya Sen,244759,Shifeng Li,283162,0,2,False
14692246,2025-09-17,"LI-NING China Masters 2025, MS",MS,Lakshya Sen,244759,Popov T.,241059,0,2,False
14848214,2025-10-08,"Arctic Open 2025, MS",MS,Lakshya Sen,244759,Naraoka K.,212157,0,2,False
14882014,2025-10-15,"Denmark Open 2025, MS",MS,Lakshya Sen,244759,Nguyen N.,246527,2,1,True
14892927,2025-10-16,"Denmark Open 2025, MS",MS,Lakshya Sen,244759,Antonsen A.,215405,2,0,True
14901021,2025-10-17,"Denmark Open 2025, MS",MS,Lakshya Sen,244759,Lanier A.,339319,0,2,False
14916502,2025-10-21,"French Open 2025, MS",MS,Lakshya Sen,244759,Nguyen N.,246527,0,2,False
14963332,2025-10-29,"Hylo Open 2025, MS",MS,Lakshya Sen,244759,Popov Christo,275000,2,0,True
14970788,2025-10-30,"Hylo Open 2025, MS",MS,Lakshya Sen,244759,Subramanian S.,335261,2,0,True
14976349,2025-10-31,"Hylo Open 2025, MS",MS,Lakshya Sen,244759,Lanier A.,339319,1,2,False
15029475,2025-11-12,"Kumamoto Masters Japan 2025, MS",MS,Lakshya Sen,244759,Watanabe K.,212159,2,0,True
15039011,2025-11-13,"Kumamoto Masters Japan 2025, MS",MS,Lakshya Sen,244759,Teh J.,333188,2,0,True
15042133,2025-11-14,"Kumamoto Masters Japan 2025, MS",MS,Lakshya Sen,244759,Loh Kean Yew,172746,2,0,True
15087597,2025-11-15,"Kumamoto Masters Japan 2025, MS",MS,Lakshya Sen,244759,Nishimoto K.,146358,1,2,False
12399830,2024-06-07,"Indonesia Open 2024, MS",MS,Lakshya Sen,244759,Antonsen A.,215405,0,2,False
12602394,2024-07-27,"Olympic Tournament, Singles",,Lakshya Sen,244759,Cordon K.,24526,2,0,True
12612565,2024-07-29,"Olympic Tournament, Singles",,Lakshya Sen,244759,Carraggi J.,266046,2,0,True
12612539,2024-07-31,"Olympic Tournament, Singles",,Lakshya Sen,244759,Jonatan Christie,164088,2,0,True
12630462,2024-08-01,"Olympic Games, Final Round",,Lakshya Sen,244759,Prannoy H.,96349,2,0,True
12633400,2024-08-02,"Olympic Games, Final Round",,Lakshya Sen,244759,Tien Chen Chou,87480,2,1,True
12638747,2024-08-04,"Olympic Games, Final Round",,Lakshya Sen,244759,Viktor Axelsen,87484,0,2,False
12644231,2024-08-05,"Olympic Games, Final Round",,Lakshya Sen,244759,Lee Z.,244095,1,2,False
12953987,2024-10-09,"Arctic Open 2024, MS",MS,Lakshya Sen,244759,Gemke R.,234811,,,True
12962868,2024-10-10,"Arctic Open 2024, MS",MS,Lakshya Sen,244759,Tien Chen Chou,87480,1,2,False
12972195,2024-10-15,"Denmark Open 2024, MS",MS,Lakshya Sen,244759,Guangzu Lu,217992,1,2,False
13108558,2024-11-13,"Kumamoto Masters Japan 2024, MS",MS,Lakshya Sen,244759,Leong J.,244225,1,2,False
13132749,2024-11-20,"LI-NING China Masters 2024, MS",MS,Lakshya Sen,244759,Lee Z.,244095,2,1,True
13149021,2024-11-21,"LI-NING China Masters 2024, MS",MS,Lakshya Sen,244759,Gemke R.,234811,2,0,True
13152762,2024-11-22,"LI-NING China Masters 2024, MS",MS,Lakshya Sen,244759,Antonsen A.,215405,0,2,False
13171524,2024-11-27,"India International 2024, MS",MS,Lakshya Sen,244759,Aidil S.,320187,2,0,True
13172484,2024-11-28,"India International 2024, MS",MS,Lakshya Sen,244759,Dubovenko D.,406585,2,0,True
13175778,2024-11-29,"India International 2024, MS",MS,Lakshya Sen,244759,Luwang M.,382656,2,0,True
13179370,2024-11-30,"India International 2024, MS",MS,Lakshya Sen,244759,Ogawa S.,490966,2,0,True
13182924,2024-12-01,"India International 2024, MS",MS,Lakshya Sen,244759,Teh J.,333188,2,0,True
13304129,2025-01-07,"Malaysia Open 2025, MS",MS,Lakshya Sen,244759,Chi Y.,211891,0,2,False
13332057,2025-01-15,"India Open 2025, MS",MS,Lakshya Sen,244759,Chun-Yi L.,258097,0,2,False
13370621,2025-01-22,"Indonesia Masters 2025, MS",MS,Lakshya Sen,244759,Obayashi T.,289687,2,0,True
13375248,2025-01-23,"Indonesia Masters 2025, MS",MS,Lakshya Sen,244759,Nishimoto K.,146358,1,2,False
13591276,2025-03-11,"All England Open 2025, MS",MS,Lakshya Sen,244759,Yang S.,262764,2,1,True
13595809,2025-03-13,"All England Open 2025, MS",MS,Lakshya Sen,244759,Jonatan Christie,164088,2,0,True
13608664,2025-03-14,"All England Open 2025, MS",MS,Lakshya Sen,244759,Shifeng Li,283162,0,2,False
14848489,2025-10-08,"Arctic Open 2025, MS",MS,Toma Junior Popov,241059,Mannepalli T.,391936,1,2,False
14848356,2025-10-08,"Arctic Open 2025, MD",MD,Toma Junior Popov,241059,Chiu H C / Wang C,828213,0,2,False
14881919,2025-10-14,"Denmark Open 2025, MS",MS,Toma Junior Popov,241059,Shetty A.,501106,2,1,True
14882068,2025-10-15,"Denmark Open 2025, MD",MD,Toma Junior Popov,241059,Ong Y S / Teo E Y,211298,2,0,True
14893507,2025-10-16,"Denmark Open 2025, MS",MS,Toma Junior Popov,241059,Vitidsarn K.,207992,1,2,False
14892956,2025-10-16,"Denmark Open 2025, MD",MD,Toma Junior Popov,241059,Chen B Y / Liu Y,454765,0,2,False
14916524,2025-10-21,"French Open 2025, MS",MS,Toma Junior Popov,241059,Lee C.,208969,0,2,False
14917578,2025-10-22,"French Open 2025, MD",MD,Toma Junior Popov,241059,Lundgaard D / Vestergaard M,468792,0,2,False
14963331,2025-10-29,"Hylo Open 2025, MS",MS,Toma Junior Popov,241059,Huang H.,330247,2,1,True
14963399,2025-10-29,"Hylo Open 2025, MD",MD,Toma Junior Popov,241059,Krishnamurthy Roy P / Pratheek K S,961988,2,0,True
14970780,2025-10-30,"Hylo Open 2025, MS",MS,Toma Junior Popov,241059,George K.,244765,1,2,False
14970782,2025-10-30,"Hylo Open 2025, MD",MD,Toma Junior Popov,241059,Gutama S K / Isfahani M R P,339099,0,2,False
15318544,2026-01-06,"Malaysia Open 2026, MS",MS,Toma Junior Popov,241059,Nishimoto K.,146358,1,2,False
15318624,2026-01-07,"Malaysia Open 2026, MD",MD,Toma Junior Popov,241059,Chen Z R / Lin Y C,509951,1,2,False
15358768,2026-01-13,"India Open 2026, MS",MS,Toma Junior Popov,241059,Victor Lai,408761,1,2,False
15358816,2026-01-13,"India Open 2026, MD",MD,Toma Junior Popov,241059,Choong H J / Haikal M,490349,2,0,True
15364225,2026-01-15,"India Open 2026, MD",MD,Toma Junior Popov,241059,Man W C / Tee K W,378878,1,2,False
15591470,2026-02-24,"German Open 2026, MD",MD,Toma Junior Popov,241059,Kjaer C F / Kjaer R,1149854,2,0,True
15591484,2026-02-25,"German Open 2026, MS",MS,Toma Junior Popov,241059,Dinata A.,382637,2,1,True
15622625,2026-02-26,"German Open 2026, MS",MS,Toma Junior Popov,241059,Wang T.,142606,2,0,True
15614892,2026-02-26,"German Open 2026, MD",MD,Toma Junior Popov,241059,Liang W K / Wang C,421343,1,2,False
15628025,2026-02-27,"German Open 2026, MS",MS,Toma Junior Popov,241059,Koga M.,282829,2,1,True
15633366,2026-02-28,"German Open 2026, MS",MS,Toma Junior Popov,241059,Chi Y.,211891,2,0,True
15634839,2026-03-04,"All England Open 2026, MD",MD,Toma Junior Popov,241059,Gutama S K / Isfahani M R P,339099,2,0,True
15634857,2026-03-04,"All England Open 2026, MS",MS,Toma Junior Popov,241059,Tanaka Y.,343205,2,0,True
15663442,2026-03-05,"All England Open 2026, MS",MS,Toma Junior Popov,241059,Vitidsarn K.,207992,1,2,False
15659495,2026-03-05,"All England Open 2026, MD",MD,Toma Junior Popov,241059,Hoki T / Kobayashi Y,198671,2,1,True
15671016,2026-03-06,"All England Open 2026, MD",MD,Toma Junior Popov,241059,KIM W H / Seo S J,254314,1,2,False
15779379,2026-03-18,"Orleans Masters 2026, MS",MS,Toma Junior Popov,241059,Zhu X.,466255,2,0,True
13758886,2025-04-13,"European Championships 2025, MS",MS,Toma Junior Popov,241059,Lanier A.,339319,0,2,False
13758889,2025-04-13,"European Championships 2025, MD",MD,Toma Junior Popov,241059,Adam E / Rossi L,495147,2,1,True
13922176,2025-05-21,"Malaysia Masters 2025, MS",MS,Toma Junior Popov,241059,Zhengxing Wang,454757,2,0,True
13920840,2025-05-21,"Malaysia Masters 2025, MD",MD,Toma Junior Popov,241059,Chang K-C / PO L-W,310213,2,1,True
13924497,2025-05-22,"Malaysia Masters 2025, MS",MS,Toma Junior Popov,241059,Shetty A.,501106,2,0,True
13926362,2025-05-22,"Malaysia Masters 2025, MD",MD,Toma Junior Popov,241059,Liang W K / Wang C,421343,0,2,False
13929282,2025-05-23,"Malaysia Masters 2025, MS",MS,Toma Junior Popov,241059,Srikanth K.,96359,1,2,False
13941744,2025-05-27,"Singapore Open 2025, MS",MS,Toma Junior Popov,241059,Tanaka Y.,343205,2,0,True
13941807,2025-05-27,"Singapore Open 2025, MD",MD,Toma Junior Popov,241059,Chen B Y / Liu Y,454765,2,1,True
13948326,2025-05-29,"Singapore Open 2025, MS",MS,Toma Junior Popov,241059,Loh Kean Yew,172746,1,2,False
13948332,2025-05-29,"Singapore Open 2025, MD",MD,Toma Junior Popov,241059,KIM W H / Seo S J,254314,1,2,False
13960794,2025-06-04,"Indonesia Open 2025, MD",MD,Toma Junior Popov,241059,Kittinupong K / Dechapol P,274826,1,2,False
14177503,2025-07-15,"Japan Open 2025, MD",MD,Toma Junior Popov,241059,Azriyn N M A A / Tan W K,481195,1,2,False
14177473,2025-07-16,"Japan Open 2025, MS",MS,Toma Junior Popov,241059,Yuqi Shi,164376,1,2,False
14241900,2025-07-23,"China Open 2025, MS",MS,Toma Junior Popov,241059,Lanier A.,339319,2,1,True
14241418,2025-07-23,"China Open 2025, MD",MD,Toma Junior Popov,241059,LEE K / Lindeman T A,408733,2,0,True
14256517,2025-07-24,"China Open 2025, MS",MS,Toma Junior Popov,241059,Yang B.,259994,2,0,True
14256491,2025-07-24,"China Open 2025, MD",MD,Toma Junior Popov,241059,Chia A / Soh W Y,275324,0,2,False
14264202,2025-07-25,"China Open 2025, MS",MS,Toma Junior Popov,241059,Antonsen A.,215405,1,2,False
14497947,2025-08-25,BWF World Championships Men Doubles,,Toma Junior Popov,241059,Edison K M / Yu J,490353,2,0,True
14497774,2025-08-26,BWF World Championships Men Singles,,Toma Junior Popov,241059,Anthony G.,164374,2,1,True
14541732,2025-08-26,BWF World Championships Men Doubles,,Toma Junior Popov,241059,Man W C / Tee K W,378878,1,2,False
14550889,2025-08-27,BWF World Championships Men Singles,,Toma Junior Popov,241059,Nettasinghe V.,419755,2,0,True
14559181,2025-08-28,BWF World Championships Men Singles,,Toma Junior Popov,241059,Antonsen A.,215405,1,2,False
14653517,2025-09-10,"Hong Kong Open 2025, MS",MS,Toma Junior Popov,241059,Hoh J.,382660,0,2,False
14653536,2025-09-10,"Hong Kong Open 2025, MD",MD,Toma Junior Popov,241059,Chen C K / Lin B-W,1077918,0,2,False
14692246,2025-09-17,"LI-NING China Masters 2025, MS",MS,Toma Junior Popov,241059,Sen L.,244759,2,0,True
14692211,2025-09-17,"LI-NING China Masters 2025, MD",MD,Toma Junior Popov,241059,Man W C / Tee K W,378878,1,2,False
14703879,2025-09-18,"LI-NING China Masters 2025, MS",MS,Toma Junior Popov,241059,Weng H.,251935,0,2,False
13375248,2025-01-23,"Indonesia Masters 2025, MS",MS,Kenta Nishimoto,146358,Sen L.,244759,2,1,True
13378097,2025-01-24,"Indonesia Masters 2025, MS",MS,Kenta Nishimoto,146358,Jonatan Christie,164088,1,2,False
13565953,2025-03-05,"Orleans Masters 2025, MS",MS,Kenta Nishimoto,146358,Subramanian S.,335261,2,0,True
13569533,2025-03-06,"Orleans Masters 2025, MS",MS,Kenta Nishimoto,146358,Jeon H.,182551,2,0,True
13574148,2025-03-07,"Orleans Masters 2025, MS",MS,Kenta Nishimoto,146358,Lanier A.,339319,1,2,False
13587194,2025-03-12,"All England Open 2025, MS",MS,Kenta Nishimoto,146358,Lei L.,311774,2,0,True
13602962,2025-03-13,"All England Open 2025, MS",MS,Kenta Nishimoto,146358,Chun-Yi L.,258097,2,0,True
13609164,2025-03-14,"All England Open 2025, MS",MS,Kenta Nishimoto,146358,Lee C.,208969,0,2,False
13633740,2025-03-19,"Swiss Open 2025, MS",MS,Kenta Nishimoto,146358,Shetty A.,501106,2,0,True
13637665,2025-03-20,"Swiss Open 2025, MS",MS,Kenta Nishimoto,146358,Leong J.,244225,2,1,True
13646830,2025-03-21,"Swiss Open 2025, MS",MS,Kenta Nishimoto,146358,Weng H.,251935,0,2,False
13732394,2025-04-09,"Asia Championships 2025, MS",MS,Kenta Nishimoto,146358,Tien Chen Chou,87480,2,0,True
13741272,2025-04-10,"Asia Championships 2025, MS",MS,Kenta Nishimoto,146358,Farhan A.,412918,2,0,True
13745411,2025-04-11,"Asia Championships 2025, MS",MS,Kenta Nishimoto,146358,Vitidsarn K.,207992,1,2,False
13892135,2025-05-14,"Thailand Open, MS",MS,Kenta Nishimoto,146358,Lee C.,182557,2,0,True
13895837,2025-05-15,"Thailand Open, MS",MS,Kenta Nishimoto,146358,Farhan A.,412918,2,1,True
13900860,2025-05-16,"Thailand Open, MS",MS,Kenta Nishimoto,146358,Vitidsarn K.,207992,0,2,False
13922179,2025-05-21,"Malaysia Masters 2025, MS",MS,Kenta Nishimoto,146358,Prannoy H.,96349,1,2,False
13941749,2025-05-28,"Singapore Open 2025, MS",MS,Kenta Nishimoto,146358,Vitidsarn K.,207992,0,2,False
13960757,2025-06-03,"Indonesia Open 2025, MS",MS,Kenta Nishimoto,146358,Zhengxing Wang,454757,0,2,False
14048604,2025-06-26,"US Open 2025, MS",MS,Kenta Nishimoto,146358,Kicklitz M.,318502,2,0,True
14053312,2025-06-26,"US Open 2025, MS",MS,Kenta Nishimoto,146358,Huang Y.,314023,2,0,True
14058892,2025-06-27,"US Open 2025, MS",MS,Kenta Nishimoto,146358,Liao J.,396197,0,2,False
14076930,2025-07-02,"Canada Open 2025, MS",MS,Kenta Nishimoto,146358,Christophersen M.,251304,2,1,True
14089230,2025-07-03,"Canada Open 2025, MS",MS,Kenta Nishimoto,146358,Oldorff J.,318383,2,0,True
14097154,2025-07-04,"Canada Open 2025, MS",MS,Kenta Nishimoto,146358,Subramanian S.,335261,2,1,True
14106588,2025-07-05,"Canada Open 2025, MS",MS,Kenta Nishimoto,146358,Srikanth K.,96359,2,1,True
14114049,2025-07-06,"Canada Open 2025, MS",MS,Kenta Nishimoto,146358,Victor Lai,408761,2,0,True
14177463,2025-07-15,"Japan Open 2025, MS",MS,Kenta Nishimoto,146358,Jonatan Christie,164088,2,0,True
14193586,2025-07-17,"Japan Open 2025, MS",MS,Kenta Nishimoto,146358,Chi Y.,211891,0,2,False
12394678,2024-06-06,"Indonesia Open 2024, MS",MS,Kenta Nishimoto,146358,Sen L.,244759,0,2,False
12413401,2024-06-12,"Australian Open 2024, MS",MS,Kenta Nishimoto,146358,Asuncion E.,408688,2,0,True
12416633,2024-06-13,"Australian Open 2024, MS",MS,Kenta Nishimoto,146358,George K.,244765,2,0,True
12420779,2024-06-14,"Australian Open 2024, MS",MS,Kenta Nishimoto,146358,Lee Z.,244095,1,2,False
12493165,2024-07-03,"Canada Open 2024, MS",MS,Kenta Nishimoto,146358,Oldorff J.,318383,2,0,True
12496850,2024-07-04,"Canada Open 2024, MS",MS,Kenta Nishimoto,146358,Zhengxing Wang,454757,2,0,True
12502201,2024-07-05,"Canada Open 2024, MS",MS,Kenta Nishimoto,146358,Lanier A.,339319,0,2,False
12606869,2024-07-28,"Olympic Tournament, Singles",,Kenta Nishimoto,146358,Panarin D.,276618,2,0,True
12612526,2024-07-31,"Olympic Tournament, Singles",,Kenta Nishimoto,146358,Yang B.,259994,2,0,True
12631691,2024-08-01,"Olympic Games, Final Round",,Kenta Nishimoto,146358,Vitidsarn K.,207992,1,2,False
12712789,2024-08-20,"Japan Open 2024, MS",MS,Kenta Nishimoto,146358,Weng H.,251935,2,0,True
12717653,2024-08-22,"Japan Open 2024, MS",MS,Kenta Nishimoto,146358,Takahashi K.,483654,2,1,True
12729003,2024-08-23,"Japan Open 2024, MS",MS,Kenta Nishimoto,146358,Lanier A.,339319,0,2,False
12747944,2024-08-28,"Korea Open 2024, MS",MS,Kenta Nishimoto,146358,Yang S.,262764,1,2,False
12816927,2024-09-11,"Hong Kong Open 2024, MS",MS,Kenta Nishimoto,146358,Gunawan J.,416081,0,2,False
12866488,2024-09-18,"China Open 2024, MS",MS,Kenta Nishimoto,146358,George K.,244765,2,1,True
12866322,2024-09-19,"China Open 2024, MS",MS,Kenta Nishimoto,146358,Lei L.,311774,0,2,False
12953989,2024-10-09,"Arctic Open 2024, MS",MS,Kenta Nishimoto,146358,Yang S.,262764,1,2,False
12989338,2024-10-16,"Denmark Open 2024, MS",MS,Kenta Nishimoto,146358,Anthony G.,164374,2,1,True
12994947,2024-10-17,"Denmark Open 2024, MS",MS,Kenta Nishimoto,146358,Gemke R.,234811,2,1,True
12999417,2024-10-18,"Denmark Open 2024, MS",MS,Kenta Nishimoto,146358,Weng H.,251935,2,1,True
13004345,2024-10-19,"Denmark Open 2024, MS",MS,Kenta Nishimoto,146358,Antonsen A.,215405,0,2,False
13108552,2024-11-13,"Kumamoto Masters Japan 2024, MS",MS,Kenta Nishimoto,146358,Obayashi T.,289687,2,0,True
13119425,2024-11-14,"Kumamoto Masters Japan 2024, MS",MS,Kenta Nishimoto,146358,Shifeng Li,283162,0,2,False
13132750,2024-11-20,"LI-NING China Masters 2024, MS",MS,Kenta Nishimoto,146358,Gemke R.,234811,1,2,False
13304108,2025-01-07,"Malaysia Open 2025, MS",MS,Kenta Nishimoto,146358,Yuqi Shi,164376,1,2,False
13330848,2025-01-14,"India Open 2025, MS",MS,Kenta Nishimoto,146358,Popov T.,241059,1,2,False
13360854,2025-01-22,"Indonesia Masters 2025, MS",MS,Kenta Nishimoto,146358,DWI Wardoyo C.,231911,2,0,True
14207319,2025-07-18,"Japan Open 2025, WS",WS,Chen Yu Fei,185150,Se Young An.,276710,0,2,False
14241864,2025-07-22,"China Open 2025, WS",WS,Chen Yu Fei,185150,Kim G.,210377,2,0,True
14246844,2025-07-24,"China Open 2025, WS",WS,Chen Yu Fei,185150,Gao F.,454771,2,1,True
14266180,2025-07-25,"China Open 2025, WS",WS,Chen Yu Fei,185150,Se Young An.,276710,0,2,False
14306636,2025-07-30,"Macau Open 2025, WS",WS,Chen Yu Fei,185150,Mir T.,396414,2,0,True
14311513,2025-07-31,"Macau Open 2025, WS",WS,Chen Yu Fei,185150,Goh J.,213650,2,1,True
14320955,2025-08-01,"Macau Open 2025, WS",WS,Chen Yu Fei,185150,Okuhara N.,87940,2,0,True
14327769,2025-08-02,"Macau Open 2025, WS",WS,Chen Yu Fei,185150,Lin H.,234614,2,0,True
14337521,2025-08-03,"Macau Open 2025, WS",WS,Chen Yu Fei,185150,Christophersen L.,266052,2,0,True
14497911,2025-08-25,BWF World Championships Women Singles,,Chen Yu Fei,185150,Tatranova A.,378691,2,0,True
14542127,2025-08-27,BWF World Championships Women Singles,,Chen Yu Fei,185150,Blichfeldt M.,127230,2,1,True
14558807,2025-08-28,BWF World Championships Women Singles,,Chen Yu Fei,185150,Nguyen T.,227776,2,0,True
14567764,2025-08-29,BWF World Championships Women Singles,,Chen Yu Fei,185150,Chochuwong P.,134898,2,0,True
14576022,2025-08-30,BWF World Championships Women Singles,,Chen Yu Fei,185150,Se Young An.,276710,2,0,True
14581935,2025-08-31,BWF World Championships Women Singles,,Chen Yu Fei,185150,Yamaguchi A.,122086,0,2,False
14692237,2025-09-17,"LI-NING China Masters 2025, WS",WS,Chen Yu Fei,185150,Han Q.,466687,2,0,True
14708433,2025-09-18,"LI-NING China Masters 2025, WS",WS,Chen Yu Fei,185150,Christophersen L.,266052,2,0,True
14712973,2025-09-19,"LI-NING China Masters 2025, WS",WS,Chen Yu Fei,185150,Han Y.,231956,1,2,False
14882088,2025-10-15,"Denmark Open 2025, WS",WS,Chen Yu Fei,185150,Jakobsen J.,235364,2,0,True
14892928,2025-10-16,"Denmark Open 2025, WS",WS,Chen Yu Fei,185150,Blichfeldt M.,127230,0,2,False
14917607,2025-10-21,"French Open 2025, WS",WS,Chen Yu Fei,185150,Ongbumrungpan B.,87514,1,0,True
14925983,2025-10-23,"French Open 2025, WS",WS,Chen Yu Fei,185150,Yigit N.,76619,2,0,True
14940241,2025-10-24,"French Open 2025, WS",WS,Chen Yu Fei,185150,Yamaguchi A.,122086,2,1,True
14945054,2025-10-25,"French Open 2025, WS",WS,Chen Yu Fei,185150,Se Young An.,276710,1,2,False
15319243,2026-01-06,"Malaysia Open 2026, WS",WS,Chen Yu Fei,185150,Opatniput P.,310326,2,1,True
15326028,2026-01-08,"Malaysia Open 2026, WS",WS,Chen Yu Fei,185150,Ongbumrungpan B.,87514,2,1,True
15331666,2026-01-09,"Malaysia Open 2026, WS",WS,Chen Yu Fei,185150,Intanon R.,76653,2,0,True
15335312,2026-01-10,"Malaysia Open 2026, WS",WS,Chen Yu Fei,185150,Se Young An.,276710,,,False
15358709,2026-01-14,"India Open 2026, WS",WS,Chen Yu Fei,185150,Lin H.,234614,2,0,True
13607518,2025-03-14,"All England Open 2025, WS",WS,Chen Yu Fei,185150,Se Young An.,276710,0,2,False
13633757,2025-03-19,"Swiss Open 2025, WS",WS,Chen Yu Fei,185150,Gilmour K.,87934,2,0,True
13638408,2025-03-20,"Swiss Open 2025, WS",WS,Chen Yu Fei,185150,Christophersen L.,266052,2,1,True
13647959,2025-03-21,"Swiss Open 2025, WS",WS,Chen Yu Fei,185150,Katethong S.,193799,,,True
13651876,2025-03-22,"Swiss Open 2025, WS",WS,Chen Yu Fei,185150,Wardani P.,299250,2,0,True
13658160,2025-03-23,"Swiss Open 2025, WS",WS,Chen Yu Fei,185150,Kjaersfeldt L.,111511,2,0,True
13732448,2025-04-09,"Asia Championships 2025, WS",WS,Chen Yu Fei,185150,Lin H.,234614,2,0,True
13738892,2025-04-10,"Asia Championships 2025, WS",WS,Chen Yu Fei,185150,Ongbumrungpan B.,87514,2,0,True
13745448,2025-04-11,"Asia Championships 2025, WS",WS,Chen Yu Fei,185150,Yamaguchi A.,122086,2,0,True
13753589,2025-04-12,"Asia Championships 2025, WS",WS,Chen Yu Fei,185150,Sim Y.,240748,2,0,True
13756125,2025-04-13,"Asia Championships 2025, WS",WS,Chen Yu Fei,185150,Han Y.,231956,2,1,True
13824565,2025-04-28,"BWF Sudirman Cup, 2025, WS",WS,Chen Yu Fei,185150,Sin Yan Happy LO.,418580,2,0,True
13841096,2025-05-02,"BWF Sudirman Cup, 2025, WS",WS,Chen Yu Fei,185150,Karupathevan L.,384414,2,0,True
13846573,2025-05-03,"BWF Sudirman Cup, 2025, WS",WS,Chen Yu Fei,185150,Yamaguchi A.,122086,2,1,True
13892192,2025-05-14,"Thailand Open, WS",WS,Chen Yu Fei,185150,Goh J.,213650,2,0,True
13897201,2025-05-15,"Thailand Open, WS",WS,Chen Yu Fei,185150,Sim Y.,240748,2,0,True
13901419,2025-05-16,"Thailand Open, WS",WS,Chen Yu Fei,185150,Choeikeewong P.,277524,2,0,True
13908131,2025-05-17,"Thailand Open, WS",WS,Chen Yu Fei,185150,Miyazaki T.,490088,2,0,True
13913225,2025-05-18,"Thailand Open, WS",WS,Chen Yu Fei,185150,Chochuwong P.,134898,2,0,True
13941780,2025-05-27,"Singapore Open 2025, WS",WS,Chen Yu Fei,185150,Kharb A.,516819,2,0,True
