date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2022-07-03,Final,MD,Takuro H.. / Yugo KO.. (2) Rank 2 Elo 2204 (+28),24-22 / 16-21 / 21-9,Fajar ALF.. / Muhamm.. (6) Rank 7 Elo 2211 (-28),65,https://badmintonranks.com/tournament?id=12437,1,Takuro H.. / Yugo KO.. (2),2,2204,Fajar ALF.. / Muhamm.. (6),7.0,2211
2022-07-03,Final,MS,Viktor AXELSEN (1) Rank 1 Elo 2661 (+6),21-4 / 21-7,Kento MOMOTA (2) Rank 2 Elo 2294 (-6),34,https://badmintonranks.com/tournament?id=12437,1,Viktor AXELSEN (1),1,2661,Kento MOMOTA (2),2.0,2294
2022-07-03,Final,WS,Ratchanok INTANON (8) Rank 8 Elo 2347 (+42),21-15 / 13-21 / 21-16,CHEN Yu Fei (4) Rank 4 Elo 2552 (-41),65,https://badmintonranks.com/tournament?id=12437,1,Ratchanok INTANON (8),8,2347,CHEN Yu Fei (4),4.0,2552
2022-07-03,Final,WD,Apriyani .. / Siti Fadia .. Rank 133 Elo 2149 (+21),21-18 / 12-21 / 21-19,ZHANG .. / ZHENG Yu Rank 33 Elo 2069 (-22),71,https://badmintonranks.com/tournament?id=12437,1,Apriyani .. / Siti Fadia ..,133,2149,ZHANG .. / ZHENG Yu,33.0,2069
2022-07-03,Final,XD,ZHENG .. / HUANG .. (2) Rank 1 Elo 2413 (+23),21-13 / 21-18,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2356 (-23),35,https://badmintonranks.com/tournament?id=12437,1,ZHENG .. / HUANG .. (2),1,2413,Dechapol.. / Sapsiree .. (1),2.0,2356
2022-07-02,Semi final,MD,Takuro H.. / Yugo KO.. (2) Rank 2 Elo 2180 (+24),23-21 / 21-9,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2134 (-24),41,https://badmintonranks.com/tournament?id=12437,1,Takuro H.. / Yugo KO.. (2),2,2180,Aaron CH.. / SOH Wo.. (5),6.0,2134
2022-07-02,Semi final,MS,Viktor AXELSEN (1) Rank 1 Elo 2656 (+5),21-15 / 20-22 / 21-11,Jonatan CHRISTIE (7) Rank 8 Elo 2259 (-5),71,https://badmintonranks.com/tournament?id=12437,1,Viktor AXELSEN (1),1,2656,Jonatan CHRISTIE (7),8.0,2259
2022-07-02,Semi final,MD,Fajar ALF.. / Muhamm.. (6) Rank 7 Elo 2192 (+19),21-14 / 21-12,GOH Sze.. / Nur IZZUD.. Rank 12 Elo 2076 (-18),37,https://badmintonranks.com/tournament?id=12437,1,Fajar ALF.. / Muhamm.. (6),7,2192,GOH Sze.. / Nur IZZUD..,12.0,2076
2022-07-02,Semi final,MS,Kento MOMOTA (2) Rank 2 Elo 2264 (+30),21-11 / 21-12,Kunlavut VITIDSARN Rank 18 Elo 2302 (-30),42,https://badmintonranks.com/tournament?id=12437,1,Kento MOMOTA (2),2,2264,Kunlavut VITIDSARN,18.0,2302
2022-07-02,Semi final,WS,CHEN Yu Fei (4) Rank 4 Elo 2522 (+30),19-21 / 21-13 / 21-15,TAI Tzu Ying (2) Rank 2 Elo 2572 (-30),68,https://badmintonranks.com/tournament?id=12437,1,CHEN Yu Fei (4),4,2522,TAI Tzu Ying (2),2.0,2572
2022-07-02,Semi final,WD,Apriyani .. / Siti Fadia .. Rank 133 Elo 2124 (+25),21-14 / 22-20,JEONG .. / KIM Hye J.. Rank 12 Elo 2092 (-25),44,https://badmintonranks.com/tournament?id=12437,1,Apriyani .. / Siti Fadia ..,133,2124,JEONG .. / KIM Hye J..,12.0,2092
2022-07-02,Semi final,WD,ZHANG .. / ZHENG Yu Rank 33 Elo 2030 (+39),11-21 / 21-19 / 21-17,Mayu MA.. / Wakana .. (5) Rank 6 Elo 2175 (-38),68,https://badmintonranks.com/tournament?id=12437,1,ZHANG .. / ZHENG Yu,33,2030,Mayu MA.. / Wakana .. (5),6.0,2175
2022-07-02,Semi final,WS,Ratchanok INTANON (8) Rank 8 Elo 2318 (+29),21-8 / 21-18,WANG Zhi Yi Rank 13 Elo 2342 (-28),38,https://badmintonranks.com/tournament?id=12437,1,Ratchanok INTANON (8),8,2318,WANG Zhi Yi,13.0,2342
2022-07-02,Semi final,XD,ZHENG .. / HUANG .. (2) Rank 1 Elo 2408 (+5),21-18 / 21-8,Mathias .. / Alexandra .. Rank 15 Elo 2024 (-5),31,https://badmintonranks.com/tournament?id=12437,1,ZHENG .. / HUANG .. (2),1,2408,Mathias .. / Alexandra ..,15.0,2024
2022-07-02,Semi final,XD,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2337 (+19),23-21 / 19-21 / 21-14,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2242 (-19),74,https://badmintonranks.com/tournament?id=12437,1,Dechapol.. / Sapsiree .. (1),2,2337,WANG Yi.. / HUANG .. (4),4.0,2242
2022-07-01,Quarter final,MD,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2113 (+21),21-13 / 20-22 / 21-19,Hendra S.. / Mohamm.. (3) Rank 3 Elo 2027 (-21),52,https://badmintonranks.com/tournament?id=12437,1,Aaron CH.. / SOH Wo.. (5),6,2113,Hendra S.. / Mohamm.. (3),3.0,2027
2022-07-01,Quarter final,MD,Fajar ALF.. / Muhamm.. (6) Rank 7 Elo 2177 (+15),21-13 / 21-9,ONG Yew.. / TEO Ee Yi Rank 10 Elo 2022 (-16),33,https://badmintonranks.com/tournament?id=12437,1,Fajar ALF.. / Muhamm.. (6),7,2177,ONG Yew.. / TEO Ee Yi,10.0,2022
2022-07-01,Quarter final,MS,Kento MOMOTA (2) Rank 2 Elo 2260 (+4),13-6 Ret.,Shesar Hiren RHUSTAV.. Rank 26 Elo 2189 (-4),13,https://badmintonranks.com/tournament?id=12437,1,Kento MOMOTA (2),2,2260,Shesar Hiren RHUSTAV..,26.0,2189
2022-07-01,Quarter final,WD,JEONG .. / KIM Hye J.. Rank 12 Elo 2073 (+19),21-13 / 21-15,DU Yue / LI Wen Me.. Rank 35 Elo 1970 (-20),37,https://badmintonranks.com/tournament?id=12437,1,JEONG .. / KIM Hye J..,12,2073,DU Yue / LI Wen Me..,35.0,1970
2022-07-01,Quarter final,MD,Takuro H.. / Yugo KO.. (2) Rank 2 Elo 2167 (+13),21-14 / 21-23 / 21-14,CHOI Sol.. / KIM Won .. Rank 54 Elo 1973 (-14),67,https://badmintonranks.com/tournament?id=12437,1,Takuro H.. / Yugo KO.. (2),2,2167,CHOI Sol.. / KIM Won ..,54.0,1973
2022-07-01,Quarter final,WD,Apriyani .. / Siti Fadia .. Rank 133 Elo 2084 (+40),14-21 / 21-13 / 21-16,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2271 (-39),56,https://badmintonranks.com/tournament?id=12437,2,Apriyani .. / Siti Fadia ..,133,2084,CHEN Qi.. / JIA Yi Fan (1),1.0,2271
2022-07-01,Quarter final,MS,Jonatan CHRISTIE (7) Rank 8 Elo 2234 (+25),21-18 / 21-16,PRANNOY H. S. Rank 21 Elo 2220 (-25),44,https://badmintonranks.com/tournament?id=12437,2,Jonatan CHRISTIE (7),8,2234,PRANNOY H. S.,21.0,2220
2022-07-01,Quarter final,MS,Kunlavut VITIDSARN Rank 18 Elo 2282 (+20),15-21 / 21-10 / 21-17,LU Guang Zu Rank 27 Elo 2195 (-20),69,https://badmintonranks.com/tournament?id=12437,2,Kunlavut VITIDSARN,18,2282,LU Guang Zu,27.0,2195
2022-07-01,Quarter final,MS,Viktor AXELSEN (1) Rank 1 Elo 2651 (+5),18-21 / 21-17 / 21-12,Anthony Sinisuka GIN.. (6) Rank 6 Elo 2265 (-5),65,https://badmintonranks.com/tournament?id=12437,2,Viktor AXELSEN (1),1,2651,Anthony Sinisuka GIN.. (6),6.0,2265
2022-07-01,Quarter final,WD,Mayu MA.. / Wakana .. (5) Rank 6 Elo 2169 (+6),21-15 / 23-21,Anna Chi.. / TEOH Mei.. Rank 44 Elo 1819 (-7),44,https://badmintonranks.com/tournament?id=12437,2,Mayu MA.. / Wakana .. (5),6,2169,Anna Chi.. / TEOH Mei..,44.0,1819
2022-07-01,Quarter final,MD,GOH Sze.. / Nur IZZUD.. Rank 12 Elo 2047 (+29),21-11 / 22-20,LIU Yu C.. / OU Xuan .. Rank 45 Elo 2077 (-29),36,https://badmintonranks.com/tournament?id=12437,2,GOH Sze.. / Nur IZZUD..,12,2047,LIU Yu C.. / OU Xuan ..,45.0,2077
2022-07-01,Quarter final,WD,ZHANG .. / ZHENG Yu Rank 33 Elo 2017 (+13),21-13 / 21-14,Febby Va.. / Ribka SU.. Rank 70 Elo 1823 (-16),32,https://badmintonranks.com/tournament?id=12437,2,ZHANG .. / ZHENG Yu,33,2017,Febby Va.. / Ribka SU..,70.0,1823
2022-07-01,Quarter final,XD,Mathias .. / Alexandra .. Rank 15 Elo 2005 (+19),21-19 / 21-12,Robin TA.. / Selena PI.. Rank 21 Elo 1893 (-21),38,https://badmintonranks.com/tournament?id=12437,2,Mathias .. / Alexandra ..,15,2005,Robin TA.. / Selena PI..,21.0,1893
2022-07-01,Quarter final,WS,CHEN Yu Fei (4) Rank 4 Elo 2508 (+14),14-21 / 21-18 / 21-18,Nozomi OKUHARA (6) Rank 6 Elo 2337 (-15),66,https://badmintonranks.com/tournament?id=12437,2,CHEN Yu Fei (4),4,2508,Nozomi OKUHARA (6),6.0,2337
2022-07-01,Quarter final,XD,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2326 (+11),21-13 / 21-14,TANG Ch.. / TSE Ying.. (6) Rank 7 Elo 2093 (-11),38,https://badmintonranks.com/tournament?id=12437,2,Dechapol.. / Sapsiree .. (1),2,2326,TANG Ch.. / TSE Ying.. (6),7.0,2093
2022-07-01,Quarter final,XD,ZHENG .. / HUANG .. (2) Rank 1 Elo 2401 (+7),25-23 / 22-20,Thom GI.. / Delphine .. (8) Rank 10 Elo 2091 (-8),51,https://badmintonranks.com/tournament?id=12437,2,ZHENG .. / HUANG .. (2),1,2401,Thom GI.. / Delphine .. (8),10.0,2091
2022-07-01,Quarter final,WS,WANG Zhi Yi Rank 13 Elo 2332 (+10),9-21 / 21-10 / 21-17,Line Højmark KJAERSF.. Rank 29 Elo 2081 (-11),56,https://badmintonranks.com/tournament?id=12437,2,WANG Zhi Yi,13,2332,Line Højmark KJAERSF..,29.0,2081
2022-07-01,Quarter final,WS,Ratchanok INTANON (8) Rank 8 Elo 2309 (+9),22-20 / 21-12,HAN Yue Rank 23 Elo 2039 (-9),39,https://badmintonranks.com/tournament?id=12437,2,Ratchanok INTANON (8),8,2309,HAN Yue,23.0,2039
2022-07-01,Quarter final,XD,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2239 (+3),21-8 / 21-16,KIM Won .. / JEONG N.. Rank 99 Elo 1773 (-5),29,https://badmintonranks.com/tournament?id=12437,2,WANG Yi.. / HUANG .. (4),4,2239,KIM Won .. / JEONG N..,99.0,1773
2022-07-01,Quarter final,WS,TAI Tzu Ying (2) Rank 2 Elo 2561 (+11),13-21 / 21-15 / 21-13,PUSARLA V. Sindhu (7) Rank 7 Elo 2326 (-11),53,https://badmintonranks.com/tournament?id=12437,2,TAI Tzu Ying (2),2,2561,PUSARLA V. Sindhu (7),7.0,2326
2022-06-30,Round 2,MD,LIU Yu C.. / OU Xuan .. Rank 45 Elo 2070 (+7),21-18 / 17-21 / 21-14,TAN Kian.. / TAN Wee .. Rank 64 Elo 1749 (-10),56,https://badmintonranks.com/tournament?id=12437,2,LIU Yu C.. / OU Xuan ..,45,2070,TAN Kian.. / TAN Wee ..,64.0,1749
2022-06-30,Round 2,MD,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2104 (+9),21-16 / 21-13,HEE Yon.. / LOH Kean.. Rank 50 Elo 1852 (-11),31,https://badmintonranks.com/tournament?id=12437,2,Aaron CH.. / SOH Wo.. (5),6,2104,HEE Yon.. / LOH Kean..,50.0,1852
2022-06-30,Round 2,WD,Mayu MA.. / Wakana .. (5) Rank 6 Elo 2167 (+2),21-8 / 21-13,Supissar.. / Puttita SU.. Rank 195 Elo 1633 (-4),31,https://badmintonranks.com/tournament?id=12437,2,Mayu MA.. / Wakana .. (5),6,2167,Supissar.. / Puttita SU..,195.0,1633
2022-06-30,Round 2,MD,Takuro H.. / Yugo KO.. (2) Rank 2 Elo 2153 (+14),18-21 / 21-13 / 21-19,Muhamm.. / Bagas MA.. Rank 20 Elo 1980 (-15),60,https://badmintonranks.com/tournament?id=12437,2,Takuro H.. / Yugo KO.. (2),2,2153,Muhamm.. / Bagas MA..,20.0,1980
2022-06-30,Round 2,MD,CHOI Sol.. / KIM Won .. Rank 54 Elo 1956 (+17),18-21 / 21-11 / 25-23,Supak JO.. / Kittinupon.. Rank 33 Elo 1816 (-19),74,https://badmintonranks.com/tournament?id=12437,2,CHOI Sol.. / KIM Won ..,54,1956,Supak JO.. / Kittinupon..,33.0,1816
2022-06-30,Round 2,MD,GOH Sze.. / Nur IZZUD.. Rank 12 Elo 2047 (+0),W.O.,Satwiksai.. / Chirag S.. (7) Rank 8 Elo 2097 (-2),0,https://badmintonranks.com/tournament?id=12437,3,GOH Sze.. / Nur IZZUD..,12,2047,Satwiksai.. / Chirag S.. (7),8.0,2097
2022-06-30,Round 2,WD,Anna Chi.. / TEOH Mei.. Rank 44 Elo 1756 (+63),18-21 / 21-12 / 21-15,LEE So H.. / SHIN Se.. (2) Rank 3 Elo 2144 (-46),54,https://badmintonranks.com/tournament?id=12437,3,Anna Chi.. / TEOH Mei..,44,1756,LEE So H.. / SHIN Se.. (2),3.0,2144
2022-06-30,Round 2,MS,LU Guang Zu Rank 27 Elo 2175 (+20),21-18 / 21-11,WANG Tzu Wei Rank 16 Elo 2110 (-21),43,https://badmintonranks.com/tournament?id=12437,3,LU Guang Zu,27,2175,WANG Tzu Wei,16.0,2110
2022-06-30,Round 2,MS,Shesar Hiren RHUSTAV.. Rank 26 Elo 2146 (+43),21-19 / 19-21 / 21-16,LEE Zii Jia (5) Rank 5 Elo 2441 (-42),66,https://badmintonranks.com/tournament?id=12437,3,Shesar Hiren RHUSTAV..,26,2146,LEE Zii Jia (5),5.0,2441
2022-06-30,Round 2,WD,JEONG .. / KIM Hye J.. Rank 12 Elo 2048 (+25),21-14 / 21-13,Gabriela .. / Stefani S.. (8) Rank 9 Elo 2026 (-25),28,https://badmintonranks.com/tournament?id=12437,3,JEONG .. / KIM Hye J..,12,2048,Gabriela .. / Stefani S.. (8),9.0,2026
2022-06-30,Round 2,MD,Hendra S.. / Mohamm.. (3) Rank 3 Elo 2004 (+23),21-13 / 21-10,HE Ji Ting / ZHOU Ha.. Rank 103 Elo 1955 (-23),26,https://badmintonranks.com/tournament?id=12437,3,Hendra S.. / Mohamm.. (3),3,2004,HE Ji Ting / ZHOU Ha..,103.0,1955
2022-06-30,Round 2,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2270 (+1),21-12 / 21-9,LOW Yee.. / Valeree SI.. Rank 71 Elo 1678 (-3),29,https://badmintonranks.com/tournament?id=12437,3,CHEN Qi.. / JIA Yi Fan (1),1,2270,LOW Yee.. / Valeree SI..,71.0,1678
2022-06-30,Round 2,MS,Kento MOMOTA (2) Rank 2 Elo 2243 (+17),11-21 / 21-8 / 21-18,NG Ka Long Angus Rank 13 Elo 2117 (-17),55,https://badmintonranks.com/tournament?id=12437,3,Kento MOMOTA (2),2,2243,NG Ka Long Angus,13.0,2117
2022-06-30,Round 2,MS,Viktor AXELSEN (1) Rank 1 Elo 2649 (+2),15-21 / 21-6 / 21-13,LEE Cheuk Yiu Rank 15 Elo 2121 (-3),57,https://badmintonranks.com/tournament?id=12437,3,Viktor AXELSEN (1),1,2649,LEE Cheuk Yiu,15.0,2121
