date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2023-01-15,Final,MD,Fajar ALF.. / Muhamm.. (3) Rank 1 Elo 2214 (+23),21-18 / 18-21 / 21-13,LIANG W.. / WANG Ch.. Rank 17 Elo 2161 (-23),68,https://badmintonranks.com/tournament?id=13621,1,Fajar ALF.. / Muhamm.. (3),1.0,2214,LIANG W.. / WANG Ch..,17.0,2161
2023-01-15,Final,MS,Viktor AXELSEN (1) Rank 1 Elo 2656 (+8),21-6 / 21-15,Kodai NARAOKA Rank 7 Elo 2345 (-7),40,https://badmintonranks.com/tournament?id=13621,1,Viktor AXELSEN (1),1.0,2656,Kodai NARAOKA,7.0,2345
2023-01-15,Final,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2581 (+20),12-21 / 21-19 / 21-11,AN Se Young (2) Rank 4 Elo 2485 (-20),69,https://badmintonranks.com/tournament?id=13621,1,Akane YAMAGUCHI (1),1.0,2581,AN Se Young (2),4.0,2485
2023-01-15,Final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2375 (+8),21-16 / 21-10,BAEK Ha.. / LEE Yu Lim Rank 20 Elo 2076 (-9),52,https://badmintonranks.com/tournament?id=13621,1,CHEN Qi.. / JIA Yi Fan (1),1.0,2375,BAEK Ha.. / LEE Yu Lim,20.0,2076
2023-01-15,Final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2507 (+14),21-19 / 21-11,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2316 (-14),44,https://badmintonranks.com/tournament?id=13621,1,ZHENG .. / HUANG .. (1),1.0,2507,Yuta WAT.. / Arisa IGA.. (3),4.0,2316
2023-01-14,Semi final,MD,Fajar ALF.. / Muhamm.. (3) Rank 1 Elo 2200 (+14),21-18 / 21-17,KANG Mi.. / SEO Seun.. Rank 18 Elo 2016 (-14),42,https://badmintonranks.com/tournament?id=13621,1,Fajar ALF.. / Muhamm.. (3),1.0,2200,KANG Mi.. / SEO Seun..,18.0,2016
2023-01-14,Semi final,MS,Viktor AXELSEN (1) Rank 1 Elo 2652 (+4),21-7 / 21-15,Kanta TSUNEYAMA Rank 26 Elo 2239 (-5),46,https://badmintonranks.com/tournament?id=13621,1,Viktor AXELSEN (1),1.0,2652,Kanta TSUNEYAMA,26.0,2239
2023-01-14,Semi final,MD,LIANG W.. / WANG Ch.. Rank 17 Elo 2126 (+35),21-16 / 11-21 / 21-15,Satwiksai.. / Chirag S.. (7) Rank 5 Elo 2232 (-35),64,https://badmintonranks.com/tournament?id=13621,1,LIANG W.. / WANG Ch..,17.0,2126,Satwiksai.. / Chirag S.. (7),5.0,2232
2023-01-14,Semi final,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2560 (+21),21-18 / 21-16,TAI Tzu Ying (3) Rank 3 Elo 2488 (-22),41,https://badmintonranks.com/tournament?id=13621,1,Akane YAMAGUCHI (1),1.0,2560,TAI Tzu Ying (3),3.0,2488
2023-01-14,Semi final,MS,Kodai NARAOKA Rank 7 Elo 2319 (+26),21-17 / 19-21 / 21-17,Kunlavut VITIDSARN (8) Rank 9 Elo 2316 (-27),113,https://badmintonranks.com/tournament?id=13621,1,Kodai NARAOKA,7.0,2319,Kunlavut VITIDSARN (8),9.0,2316
2023-01-14,Semi final,WD,BAEK Ha.. / LEE Yu Lim Rank 20 Elo 2040 (+36),21-17 / 23-21,ZHANG .. / ZHENG .. (7) Rank 4 Elo 2151 (-35),72,https://badmintonranks.com/tournament?id=13621,1,BAEK Ha.. / LEE Yu Lim,20.0,2040,ZHANG .. / ZHENG .. (7),4.0,2151
2023-01-14,Semi final,WS,AN Se Young (2) Rank 4 Elo 2455 (+30),21-12 / 19-21 / 21-9,CHEN Yu Fei (4) Rank 2 Elo 2486 (-29),71,https://badmintonranks.com/tournament?id=13621,1,AN Se Young (2),4.0,2455,CHEN Yu Fei (4),2.0,2486
2023-01-14,Semi final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2505 (+2),21-16 / 21-18,Dejan FE.. / Gloria Em.. Rank 19 Elo 1990 (-3),43,https://badmintonranks.com/tournament?id=13621,1,ZHENG .. / HUANG .. (1),1.0,2505,Dejan FE.. / Gloria Em..,19.0,1990
2023-01-14,Semi final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2369 (+6),21-9 / 2-0 Ret.,Apriyani .. / Siti Fadia .. Rank 11 Elo 2171 (-5),33,https://badmintonranks.com/tournament?id=13621,1,CHEN Qi.. / JIA Yi Fan (1),1.0,2369,Apriyani .. / Siti Fadia ..,11.0,2171
2023-01-14,Semi final,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2287 (+29),21-18 / 21-15,Dechapol.. / Sapsiree .. (2) Rank 3 Elo 2311 (-28),43,https://badmintonranks.com/tournament?id=13621,1,Yuta WAT.. / Arisa IGA.. (3),4.0,2287,Dechapol.. / Sapsiree .. (2),3.0,2311
2023-01-13,Quarter final,WS,TAI Tzu Ying (3) Rank 3 Elo 2485 (+3),21-6 / 21-8,HSU Wen Chi Rank 23 Elo 1981 (-2),25,https://badmintonranks.com/tournament?id=13621,1,TAI Tzu Ying (3),3.0,2485,HSU Wen Chi,23.0,1981
2023-01-13,Quarter final,MD,Fajar ALF.. / Muhamm.. (3) Rank 1 Elo 2180 (+20),14-21 / 21-16 / 21-17,ONG Yew.. / TEO Ee .. (8) Rank 7 Elo 2089 (-20),68,https://badmintonranks.com/tournament?id=13621,1,Fajar ALF.. / Muhamm.. (3),1.0,2180,ONG Yew.. / TEO Ee .. (8),7.0,2089
2023-01-13,Quarter final,WD,ZHANG .. / ZHENG .. (7) Rank 4 Elo 2143 (+8),21-19 / 21-19,LI Wen M.. / LIU Xuan .. Rank Elo 1841 (-9),49,https://badmintonranks.com/tournament?id=13621,1,ZHANG .. / ZHENG .. (7),4.0,2143,LI Wen M.. / LIU Xuan ..,,1841
2023-01-13,Quarter final,MD,LIANG W.. / WANG Ch.. Rank 17 Elo 2105 (+21),22-20 / 23-21,Kim AST.. / Anders S.. (6) Rank 8 Elo 2025 (-22),45,https://badmintonranks.com/tournament?id=13621,1,LIANG W.. / WANG Ch..,17.0,2105,Kim AST.. / Anders S.. (6),8.0,2025
2023-01-13,Quarter final,MD,Satwiksai.. / Chirag S.. (7) Rank 5 Elo 2204 (+28),17-21 / 22-20 / 21-9,LIU Yu C.. / OU Xuan .. Rank 6 Elo 2229 (-28),66,https://badmintonranks.com/tournament?id=13621,1,Satwiksai.. / Chirag S.. (7),5.0,2204,LIU Yu C.. / OU Xuan ..,6.0,2229
2023-01-13,Quarter final,MS,Viktor AXELSEN (1) Rank 1 Elo 2647 (+5),21-6 / 21-12,Kenta NISHIMOTO Rank 17 Elo 2254 (-5),38,https://badmintonranks.com/tournament?id=13621,2,Viktor AXELSEN (1),1.0,2647,Kenta NISHIMOTO,17.0,2254
2023-01-13,Quarter final,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2557 (+3),21-12 / 21-11,Mia BLICHFELDT Rank 31 Elo 2048 (-2),34,https://badmintonranks.com/tournament?id=13621,2,Akane YAMAGUCHI (1),1.0,2557,Mia BLICHFELDT,31.0,2048
2023-01-13,Quarter final,MD,KANG Mi.. / SEO Seun.. Rank 18 Elo 1979 (+37),21-13 / 19-21 / 21-11,Hendra S.. / Mohamm.. (5) Rank 2 Elo 2101 (-36),54,https://badmintonranks.com/tournament?id=13621,2,KANG Mi.. / SEO Seun..,18.0,1979,Hendra S.. / Mohamm.. (5),2.0,2101
2023-01-13,Quarter final,WD,BAEK Ha.. / LEE Yu Lim Rank 20 Elo 2027 (+13),21-10 / 21-6,JIN Yu Jia / WONG Jia.. Rank 29 Elo 1816 (-15),41,https://badmintonranks.com/tournament?id=13621,2,BAEK Ha.. / LEE Yu Lim,20.0,2027,JIN Yu Jia / WONG Jia..,29.0,1816
2023-01-13,Quarter final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2501 (+4),21-15 / 21-6,Thom GI.. / Delphine .. (8) Rank 5 Elo 2040 (-3),37,https://badmintonranks.com/tournament?id=13621,2,ZHENG .. / HUANG .. (1),1.0,2501,Thom GI.. / Delphine .. (8),5.0,2040
2023-01-13,Quarter final,XD,Dejan FE.. / Gloria Em.. Rank 19 Elo 1965 (+25),21-16 / 21-19,KIM Won .. / JEONG N.. Rank 23 Elo 1929 (-26),46,https://badmintonranks.com/tournament?id=13621,2,Dejan FE.. / Gloria Em..,19.0,1965,KIM Won .. / JEONG N..,23.0,1929
2023-01-13,Quarter final,MS,Kanta TSUNEYAMA Rank 26 Elo 2199 (+40),21-14 / 21-16,Anthony Sinisuka GIN.. (6) Rank 4 Elo 2391 (-39),50,https://badmintonranks.com/tournament?id=13621,2,Kanta TSUNEYAMA,26.0,2199,Anthony Sinisuka GIN.. (6),4.0,2391
2023-01-13,Quarter final,MS,Kodai NARAOKA Rank 7 Elo 2296 (+23),21-16 / 19-21 / 21-10,PRANNOY H. S. Rank 8 Elo 2251 (-23),84,https://badmintonranks.com/tournament?id=13621,2,Kodai NARAOKA,7.0,2296,PRANNOY H. S.,8.0,2251
2023-01-13,Quarter final,XD,Dechapol.. / Sapsiree .. (2) Rank 3 Elo 2307 (+4),21-19 / 21-9,CHEN Ta.. / TOH Ee W.. Rank 147 Elo 1876 (-4),36,https://badmintonranks.com/tournament?id=13621,2,Dechapol.. / Sapsiree .. (2),3.0,2307,CHEN Ta.. / TOH Ee W..,147.0,1876
2023-01-13,Quarter final,WD,Apriyani .. / Siti Fadia .. Rank 11 Elo 2145 (+26),22-20 / 21-15,KIM So Y.. / KONG H.. (3) Rank 7 Elo 2131 (-25),62,https://badmintonranks.com/tournament?id=13621,2,Apriyani .. / Siti Fadia ..,11.0,2145,KIM So Y.. / KONG H.. (3),7.0,2131
2023-01-13,Quarter final,MS,Kunlavut VITIDSARN (8) Rank 9 Elo 2290 (+26),21-11 / 20-22 / 21-14,LOH Kean Yew (3) Rank 6 Elo 2287 (-26),80,https://badmintonranks.com/tournament?id=13621,2,Kunlavut VITIDSARN (8),9.0,2290,LOH Kean Yew (3),6.0,2287
2023-01-13,Quarter final,WS,CHEN Yu Fei (4) Rank 2 Elo 2467 (+19),21-18 / 21-19,Carolina MARIN Rank 9 Elo 2367 (-19),57,https://badmintonranks.com/tournament?id=13621,2,CHEN Yu Fei (4),2.0,2467,Carolina MARIN,9.0,2367
2023-01-13,Quarter final,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2271 (+16),21-17 / 21-17,SEO Seu.. / CHAE Yu.. (7) Rank 17 Elo 2124 (-16),42,https://badmintonranks.com/tournament?id=13621,2,Yuta WAT.. / Arisa IGA.. (3),4.0,2271,SEO Seu.. / CHAE Yu.. (7),17.0,2124
