date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2023-06-18,Final,MS,Viktor AXELSEN (1) Rank 1 Elo 2567 (+18),21-14 / 21-13,Anthony Sinisuka GIN.. (2) Rank 2 Elo 2440 (-18),47,https://badmintonranks.com/tournament?id=13710,1,Viktor AXELSEN (1),1,2567,Anthony Sinisuka GIN.. (2),2,2440
2023-06-18,Final,MD,Satwiksai.. / Chirag S.. (7) Rank 6 Elo 2182 (+29),21-17 / 21-18,Aaron CH.. / SOH Wo.. (2) Rank 3 Elo 2193 (-29),43,https://badmintonranks.com/tournament?id=13710,1,Satwiksai.. / Chirag S.. (7),6,2182,Aaron CH.. / SOH Wo.. (2),3,2193
2023-06-18,Final,WD,BAEK Ha.. / LEE So H.. (5) Rank 2 Elo 2327 (+14),22-20 / 21-10,Yuki FUK.. / Sayaka H.. (7) Rank 9 Elo 2154 (-15),68,https://badmintonranks.com/tournament?id=13710,1,BAEK Ha.. / LEE So H.. (5),2,2327,Yuki FUK.. / Sayaka H.. (7),9,2154
2023-06-18,Final,WS,CHEN Yu Fei (4) Rank 4 Elo 2556 (+18),21-18 / 21-19,Carolina MARIN (6) Rank 6 Elo 2430 (-18),64,https://badmintonranks.com/tournament?id=13710,1,CHEN Yu Fei (4),4,2556,Carolina MARIN (6),6,2430
2023-06-18,Final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2448 (+15),21-14 / 21-11,Yuta WAT.. / Arisa IGA.. (2) Rank 3 Elo 2281 (-15),35,https://badmintonranks.com/tournament?id=13710,1,ZHENG .. / HUANG .. (1),1,2448,Yuta WAT.. / Arisa IGA.. (2),3,2281
2023-06-17,Semi final,MS,Anthony Sinisuka GIN.. (2) Rank 2 Elo 2421 (+19),21-17 / 21-15,LI Shi Feng Rank 10 Elo 2313 (-19),51,https://badmintonranks.com/tournament?id=13710,1,Anthony Sinisuka GIN.. (2),2,2421,LI Shi Feng,10,2313
2023-06-17,Semi final,MD,Aaron CH.. / SOH Wo.. (2) Rank 3 Elo 2175 (+18),12-21 / 23-21 / 21-13,Pramudy.. / Yeremia E.. Rank 25 Elo 2048 (-18),57,https://badmintonranks.com/tournament?id=13710,1,Aaron CH.. / SOH Wo.. (2),3,2175,Pramudy.. / Yeremia E..,25,2048
2023-06-17,Semi final,WD,Yuki FUK.. / Sayaka H.. (7) Rank 9 Elo 2124 (+30),21-16 / 12-21 / 21-13,Mayu MA.. / Wakana N.. Rank 10 Elo 2160 (-30),80,https://badmintonranks.com/tournament?id=13710,1,Yuki FUK.. / Sayaka H.. (7),9,2124,Mayu MA.. / Wakana N..,10,2160
2023-06-17,Semi final,MS,Viktor AXELSEN (1) Rank 1 Elo 2558 (+9),21-15 / 21-15,PRANNOY H. S. (7) Rank 9 Elo 2289 (-9),46,https://badmintonranks.com/tournament?id=13710,1,Viktor AXELSEN (1),1,2558,PRANNOY H. S. (7),9,2289
2023-06-17,Semi final,MD,Satwiksai.. / Chirag S.. (7) Rank 6 Elo 2153 (+29),17-21 / 21-19 / 21-18,KANG Mi.. / SEO Seun.. Rank 12 Elo 2177 (-29),67,https://badmintonranks.com/tournament?id=13710,1,Satwiksai.. / Chirag S.. (7),6,2153,KANG Mi.. / SEO Seun..,12,2177
2023-06-17,Semi final,WD,BAEK Ha.. / LEE So H.. (5) Rank 2 Elo 2316 (+11),21-13 / 21-10,JEONG .. / KIM Hye .. (6) Rank 7 Elo 2069 (-10),52,https://badmintonranks.com/tournament?id=13710,1,BAEK Ha.. / LEE So H.. (5),2,2316,JEONG .. / KIM Hye .. (6),7,2069
2023-06-17,Semi final,WS,Carolina MARIN (6) Rank 6 Elo 2413 (+17),21-12 / 21-11,Ratchanok INTANON (8) Rank 8 Elo 2270 (-16),43,https://badmintonranks.com/tournament?id=13710,1,Carolina MARIN (6),6,2413,Ratchanok INTANON (8),8,2270
2023-06-17,Semi final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 3 Elo 2271 (+10),22-20 / 11-21 / 21-16,TANG Ch.. / TSE Ying .. Rank 21 Elo 2014 (-10),60,https://badmintonranks.com/tournament?id=13710,1,Yuta WAT.. / Arisa IGA.. (2),3,2271,TANG Ch.. / TSE Ying ..,21,2014
2023-06-17,Semi final,WS,CHEN Yu Fei (4) Rank 4 Elo 2516 (+40),21-8 / 21-17,AN Se Young (2) Rank 2 Elo 2705 (-40),46,https://badmintonranks.com/tournament?id=13710,1,CHEN Yu Fei (4),4,2516,AN Se Young (2),2,2705
2023-06-17,Semi final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2438 (+10),21-19 / 21-10,FENG Ya.. / HUANG .. (6) Rank 5 Elo 2169 (-9),42,https://badmintonranks.com/tournament?id=13710,1,ZHENG .. / HUANG .. (1),1,2438,FENG Ya.. / HUANG .. (6),5,2169
2023-06-16,Quarter final,MD,Pramudy.. / Yeremia E.. Rank 25 Elo 2005 (+43),16-21 / 21-17 / 21-19,LIANG W.. / WANG C.. (6) Rank 2 Elo 2231 (-41),60,https://badmintonranks.com/tournament?id=13710,1,Pramudy.. / Yeremia E..,25,2005,LIANG W.. / WANG C.. (6),2,2231
2023-06-16,Quarter final,MD,KANG Mi.. / SEO Seun.. Rank 12 Elo 2158 (+19),21-14 / 21-10,Leo Rolly.. / Daniel MA.. Rank 10 Elo 2062 (-20),31,https://badmintonranks.com/tournament?id=13710,1,KANG Mi.. / SEO Seun..,12,2158,Leo Rolly.. / Daniel MA..,10,2062
2023-06-16,Quarter final,MD,Aaron CH.. / SOH Wo.. (2) Rank 3 Elo 2159 (+16),21-10 / 21-15,Akira KO.. / Taichi SAI.. Rank 24 Elo 2022 (-17),41,https://badmintonranks.com/tournament?id=13710,1,Aaron CH.. / SOH Wo.. (2),3,2159,Akira KO.. / Taichi SAI..,24,2022
2023-06-16,Quarter final,MS,Anthony Sinisuka GIN.. (2) Rank 2 Elo 2405 (+16),21-19 / 21-16,Jonatan CHRISTIE (6) Rank 7 Elo 2263 (-17),51,https://badmintonranks.com/tournament?id=13710,1,Anthony Sinisuka GIN.. (2),2,2405,Jonatan CHRISTIE (6),7,2263
2023-06-16,Quarter final,MS,Viktor AXELSEN (1) Rank 1 Elo 2552 (+6),21-5 / 21-19,CHOU Tien Chen (5) Rank 8 Elo 2188 (-6),39,https://badmintonranks.com/tournament?id=13710,1,Viktor AXELSEN (1),1,2552,CHOU Tien Chen (5),8,2188
2023-06-16,Quarter final,WD,BAEK Ha.. / LEE So H.. (5) Rank 2 Elo 2282 (+34),21-18 / 21-12,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2392 (-34),54,https://badmintonranks.com/tournament?id=13710,2,BAEK Ha.. / LEE So H.. (5),2,2282,CHEN Qi.. / JIA Yi Fan (1),1,2392
2023-06-16,Quarter final,WD,Yuki FUK.. / Sayaka H.. (7) Rank 9 Elo 2101 (+23),21-13 / 21-13,Apriyani .. / Siti Fadia.. (4) Rank 6 Elo 2055 (-24),61,https://badmintonranks.com/tournament?id=13710,2,Yuki FUK.. / Sayaka H.. (7),9,2101,Apriyani .. / Siti Fadia.. (4),6,2055
2023-06-16,Quarter final,WD,Mayu MA.. / Wakana N.. Rank 10 Elo 2143 (+17),21-16 / 21-12,Rena MI.. / Ayako SA.. Rank 17 Elo 2016 (-18),35,https://badmintonranks.com/tournament?id=13710,2,Mayu MA.. / Wakana N..,10,2143,Rena MI.. / Ayako SA..,17,2016
2023-06-16,Quarter final,MS,PRANNOY H. S. (7) Rank 9 Elo 2261 (+28),21-18 / 21-16,Kodai NARAOKA (3) Rank 4 Elo 2291 (-29),55,https://badmintonranks.com/tournament?id=13710,2,PRANNOY H. S. (7),9,2261,Kodai NARAOKA (3),4,2291
2023-06-16,Quarter final,MD,Satwiksai.. / Chirag S.. (7) Rank 6 Elo 2123 (+30),21-13 / 21-13,Fajar ALF.. / Muhamm.. (1) Rank 1 Elo 2164 (-30),41,https://badmintonranks.com/tournament?id=13710,2,Satwiksai.. / Chirag S.. (7),6,2123,Fajar ALF.. / Muhamm.. (1),1,2164
2023-06-16,Quarter final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2436 (+2),21-14 / 21-10,Mathias T.. / Amalie M.. Rank 27 Elo 1897 (-3),31,https://badmintonranks.com/tournament?id=13710,2,ZHENG .. / HUANG .. (1),1,2436,Mathias T.. / Amalie M..,27,1897
2023-06-16,Quarter final,WD,JEONG .. / KIM Hye .. (6) Rank 7 Elo 2037 (+32),21-19 / 12-21 / 21-18,ZHANG .. / ZHENG .. (3) Rank 3 Elo 2107 (-32),97,https://badmintonranks.com/tournament?id=13710,2,JEONG .. / KIM Hye .. (6),7,2037,ZHANG .. / ZHENG .. (3),3,2107
2023-06-16,Quarter final,MS,LI Shi Feng Rank 10 Elo 2298 (+15),21-14 / 14-21 / 21-12,KIDAMBI Srikanth Rank 22 Elo 2139 (-16),69,https://badmintonranks.com/tournament?id=13710,2,LI Shi Feng,10,2298,KIDAMBI Srikanth,22,2139
2023-06-16,Quarter final,WS,AN Se Young (2) Rank 2 Elo 2696 (+9),21-18 / 19-21 / 21-11,HE Bing Jiao (5) Rank 5 Elo 2419 (-9),82,https://badmintonranks.com/tournament?id=13710,2,AN Se Young (2),2,2696,HE Bing Jiao (5),5,2419
2023-06-16,Quarter final,WS,CHEN Yu Fei (4) Rank 4 Elo 2511 (+5),21-11 / 21-19,KIM Ga Eun Rank 27 Elo 2123 (-5),47,https://badmintonranks.com/tournament?id=13710,2,CHEN Yu Fei (4),4,2511,KIM Ga Eun,27,2123
2023-06-16,Quarter final,XD,FENG Ya.. / HUANG .. (6) Rank 5 Elo 2138 (+31),13-21 / 21-13 / 21-12,Dechapol.. / Sapsiree .. (3) Rank 2 Elo 2192 (-30),71,https://badmintonranks.com/tournament?id=13710,2,FENG Ya.. / HUANG .. (6),5,2138,Dechapol.. / Sapsiree .. (3),2,2192
2023-06-16,Quarter final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 3 Elo 2259 (+12),21-11 / 21-18,Rinov RI.. / Pitha Hani.. Rank 15 Elo 2052 (-13),45,https://badmintonranks.com/tournament?id=13710,2,Yuta WAT.. / Arisa IGA.. (2),3,2259,Rinov RI.. / Pitha Hani..,15,2052
2023-06-16,Quarter final,WS,Carolina MARIN (6) Rank 6 Elo 2373 (+40),21-18 / 21-13,TAI Tzu Ying (3) Rank 3 Elo 2576 (-40),44,https://badmintonranks.com/tournament?id=13710,2,Carolina MARIN (6),6,2373,TAI Tzu Ying (3),3,2576
2023-06-16,Quarter final,WS,Ratchanok INTANON (8) Rank 8 Elo 2224 (+46),18-21 / 25-23 / 21-16,Akane YAMAGUCHI (1) Rank 1 Elo 2579 (-47),73,https://badmintonranks.com/tournament?id=13710,2,Ratchanok INTANON (8),8,2224,Akane YAMAGUCHI (1),1,2579
2023-06-16,Quarter final,XD,TANG Ch.. / TSE Ying .. Rank 21 Elo 1982 (+32),21-15 / 23-25 / 21-18,Robin TA.. / Selena PI.. Rank 13 Elo 2029 (-31),69,https://badmintonranks.com/tournament?id=13710,2,TANG Ch.. / TSE Ying ..,21,1982,Robin TA.. / Selena PI..,13,2029
