date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2025-03-16,Final,MD,KIM Won .. / SEO Seun.. Rank 43 Elo 2173 (+22),21-19 / 21-19,Leo Rolly.. / Bagas MA.. Rank 18 Elo 2094 (-22),42,https://badmintonranks.com/tournament?id=14410,1,KIM Won .. / SEO Seun..,43.0,2173,Leo Rolly.. / Bagas MA..,18.0,2094
2025-03-16,Final,WS,AN Se Young (1) Rank 1 Elo 2704 (+13),13-21 / 21-18 / 21-18,WANG Zhi Yi (2) Rank 2 Elo 2499 (-13),95,https://badmintonranks.com/tournament?id=14410,1,AN Se Young (1),1.0,2704,WANG Zhi Yi (2),2.0,2499
2025-03-16,Final,MS,SHI Yu Qi (1) Rank 1 Elo 2533 (+6),21-17 / 21-19,LEE Chia Hao Rank 22 Elo 2167 (-6),51,https://badmintonranks.com/tournament?id=14410,1,SHI Yu Qi (1),1.0,2533,LEE Chia Hao,22.0,2167
2025-03-16,Final,WD,Nami MA.. / Chiharu .. (3) Rank 3 Elo 2280 (+20),21-16 / 14-21 / 21-17,Yuki FUK.. / Mayu MA.. (6) Rank 24 Elo 2175 (-20),83,https://badmintonranks.com/tournament?id=14410,1,Nami MA.. / Chiharu .. (3),3.0,2280,Yuki FUK.. / Mayu MA.. (6),24.0,2175
2025-03-16,Final,XD,GUO Xin .. / CHEN Fa.. (7) Rank 7 Elo 2143 (+23),21-16 / 10-21 / 23-21,FENG Ya.. / WEI Ya X.. (5) Rank Elo 2084 (-24),70,https://badmintonranks.com/tournament?id=14410,1,GUO Xin .. / CHEN Fa.. (7),7.0,2143,FENG Ya.. / WEI Ya X.. (5),,2084
2025-03-15,Semi final,MD,KIM Won .. / SEO Seun.. Rank 43 Elo 2153 (+20),16-21 / 21-13 / 21-13,HE Ji Ting / REN Xian.. (6) Rank 6 Elo 2056 (-20),59,https://badmintonranks.com/tournament?id=14410,1,KIM Won .. / SEO Seun..,43.0,2153,HE Ji Ting / REN Xian.. (6),6.0,2056
2025-03-15,Semi final,WS,WANG Zhi Yi (2) Rank 2 Elo 2487 (+12),21-10 / 21-19,HAN Yue (4) Rank 4 Elo 2263 (-12),48,https://badmintonranks.com/tournament?id=14410,1,WANG Zhi Yi (2),2.0,2487,HAN Yue (4),4.0,2263
2025-03-15,Semi final,MD,Leo Rolly.. / Bagas MA.. Rank 18 Elo 2064 (+30),21-14 / 17-21 / 21-15,Sabar Ka.. / Moh Reza.. Rank 8 Elo 2085 (-30),59,https://badmintonranks.com/tournament?id=14410,1,Leo Rolly.. / Bagas MA..,18.0,2064,Sabar Ka.. / Moh Reza..,8.0,2085
2025-03-15,Semi final,WS,AN Se Young (1) Rank 1 Elo 2695 (+9),21-12 / 21-17,Akane YAMAGUCHI (3) Rank 3 Elo 2418 (-10),48,https://badmintonranks.com/tournament?id=14410,1,AN Se Young (1),1.0,2695,Akane YAMAGUCHI (3),3.0,2418
2025-03-15,Semi final,WD,Yuki FUK.. / Mayu MA.. (6) Rank 24 Elo 2147 (+28),21-16 / 21-17,JIA Yi Fan / ZHANG S.. Rank 27 Elo 2148 (-28),50,https://badmintonranks.com/tournament?id=14410,1,Yuki FUK.. / Mayu MA.. (6),24.0,2147,JIA Yi Fan / ZHANG S..,27.0,2148
2025-03-15,Semi final,MS,LEE Chia Hao Rank 22 Elo 2124 (+43),19-21 / 21-14 / 21-17,Alex LANIER Rank 10 Elo 2328 (-42),69,https://badmintonranks.com/tournament?id=14410,1,LEE Chia Hao,22.0,2124,Alex LANIER,10.0,2328
2025-03-15,Semi final,WD,Nami MA.. / Chiharu .. (3) Rank 3 Elo 2248 (+32),21-9 / 21-17,LIU Shen.. / TAN Ning (2) Rank 2 Elo 2306 (-32),46,https://badmintonranks.com/tournament?id=14410,1,Nami MA.. / Chiharu .. (3),3.0,2248,LIU Shen.. / TAN Ning (2),2.0,2306
2025-03-15,Semi final,MS,SHI Yu Qi (1) Rank 1 Elo 2521 (+12),21-9 / 20-22 / 21-19,LI Shi Feng (6) Rank 6 Elo 2300 (-12),76,https://badmintonranks.com/tournament?id=14410,1,SHI Yu Qi (1),1.0,2521,LI Shi Feng (6),6.0,2300
2025-03-15,Semi final,XD,FENG Ya.. / WEI Ya X.. (5) Rank Elo 2065 (+19),21-14 / 21-18,LEE Jong.. / CHAE Yu .. Rank 68 Elo 1948 (-20),42,https://badmintonranks.com/tournament?id=14410,1,FENG Ya.. / WEI Ya X.. (5),,2065,LEE Jong.. / CHAE Yu ..,68.0,1948
2025-03-15,Semi final,XD,GUO Xin .. / CHEN Fa.. (7) Rank 7 Elo 2119 (+24),21-15 / 24-26 / 21-16,JIANG Zh.. / HUANG .. (5) Rank Elo 2065 (-24),76,https://badmintonranks.com/tournament?id=14410,1,GUO Xin .. / CHEN Fa.. (7),7.0,2119,JIANG Zh.. / HUANG .. (5),,2065
2025-03-14,Quarter final,WD,JIA Yi Fan / ZHANG S.. Rank 27 Elo 2124 (+24),21-11 / 21-12,LI Yi jing / LUO Xu .. (7) Rank 6 Elo 2079 (-24),42,https://badmintonranks.com/tournament?id=14410,1,JIA Yi Fan / ZHANG S..,27.0,2124,LI Yi jing / LUO Xu .. (7),6.0,2079
2025-03-14,Quarter final,MD,HE Ji Ting / REN Xian.. (6) Rank 6 Elo 2028 (+28),21-19 / 21-15,KANG Mi.. / KI Dong Ju Rank 45 Elo 2032 (-28),45,https://badmintonranks.com/tournament?id=14410,1,HE Ji Ting / REN Xian.. (6),6.0,2028,KANG Mi.. / KI Dong Ju,45.0,2032
2025-03-14,Quarter final,WD,Yuki FUK.. / Mayu MA.. (6) Rank 24 Elo 2120 (+27),21-15 / 10-21 / 21-15,Rin IWAN.. / Kie NAK.. (4) Rank 4 Elo 2116 (-27),70,https://badmintonranks.com/tournament?id=14410,1,Yuki FUK.. / Mayu MA.. (6),24.0,2120,Rin IWAN.. / Kie NAK.. (4),4.0,2116
2025-03-14,Quarter final,WS,WANG Zhi Yi (2) Rank 2 Elo 2472 (+15),21-16 / 21-12,Pornpawee CHOCHU.. (6) Rank 6 Elo 2305 (-15),45,https://badmintonranks.com/tournament?id=14410,1,WANG Zhi Yi (2),2.0,2472,Pornpawee CHOCHU.. (6),6.0,2305
2025-03-14,Quarter final,MS,LEE Chia Hao Rank 22 Elo 2088 (+36),21-9 / 21-18,Kenta NISHIMOTO Rank 16 Elo 2196 (-35),39,https://badmintonranks.com/tournament?id=14410,1,LEE Chia Hao,22.0,2088,Kenta NISHIMOTO,16.0,2196
2025-03-14,Quarter final,MD,KIM Won .. / SEO Seun.. Rank 43 Elo 2142 (+11),21-19 / 21-10,XIE Hao .. / ZENG Wei.. Rank 33 Elo 1906 (-12),37,https://badmintonranks.com/tournament?id=14410,2,KIM Won .. / SEO Seun..,43.0,2142,XIE Hao .. / ZENG Wei..,33.0,1906
2025-03-14,Quarter final,WS,HAN Yue (4) Rank 4 Elo 2230 (+33),21-15 / 21-17,Gregoria Mariska TUN.. (5) Rank 5 Elo 2304 (-33),39,https://badmintonranks.com/tournament?id=14410,2,HAN Yue (4),4.0,2230,Gregoria Mariska TUN.. (5),5.0,2304
2025-03-14,Quarter final,MS,Alex LANIER Rank 10 Elo 2313 (+15),21-19 / 21-13,WANG Tzu Wei Rank 25 Elo 2144 (-15),51,https://badmintonranks.com/tournament?id=14410,2,Alex LANIER,10.0,2313,WANG Tzu Wei,25.0,2144
2025-03-14,Quarter final,MD,Leo Rolly.. / Bagas MA.. Rank 18 Elo 2043 (+21),21-11 / 20-22 / 22-20,LEE Jhe-.. / YANG Po.. (8) Rank 10 Elo 1959 (-22),57,https://badmintonranks.com/tournament?id=14410,2,Leo Rolly.. / Bagas MA..,18.0,2043,LEE Jhe-.. / YANG Po.. (8),10.0,1959
2025-03-14,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2679 (+16),21-9 / 21-14,CHEN Yu Fei Rank 13 Elo 2531 (-16),43,https://badmintonranks.com/tournament?id=14410,2,AN Se Young (1),1.0,2679,CHEN Yu Fei,13.0,2531
2025-03-14,Quarter final,WS,Akane YAMAGUCHI (3) Rank 3 Elo 2408 (+10),26-24 / 21-16,Tomoka MIYAZAKI (7) Rank 8 Elo 2143 (-9),49,https://badmintonranks.com/tournament?id=14410,2,Akane YAMAGUCHI (3),3.0,2408,Tomoka MIYAZAKI (7),8.0,2143
2025-03-14,Quarter final,MD,Sabar Ka.. / Moh Reza.. Rank 8 Elo 2075 (+10),21-11 / 21-17,LIU Kuan.. / YANG Po .. Rank 25 Elo 1818 (-13),34,https://badmintonranks.com/tournament?id=14410,2,Sabar Ka.. / Moh Reza..,8.0,2075,LIU Kuan.. / YANG Po ..,25.0,1818
