date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2023-03-19,Final,MS,LI Shi Feng Rank 14 Elo 2262 (+35),26-24 / 21-5,SHI Yu Qi Rank 12 Elo 2348 (-34),50,https://badmintonranks.com/tournament?id=13426,1,LI Shi Feng,14,2262,SHI Yu Qi,12,2348
2023-03-19,Final,MD,Fajar ALF.. / Muhamm.. (1) Rank 1 Elo 2231 (+21),21-17 / 21-14,Hendra S.. / Mohamm.. (3) Rank 3 Elo 2136 (-21),34,https://badmintonranks.com/tournament?id=13426,1,Fajar ALF.. / Muhamm.. (1),1,2231,Hendra S.. / Mohamm.. (3),3,2136
2023-03-19,Final,WS,AN Se Young (2) Rank 2 Elo 2598 (+22),21-17 / 10-21 / 21-19,CHEN Yu Fei (4) Rank 4 Elo 2523 (-22),75,https://badmintonranks.com/tournament?id=13426,1,AN Se Young (2),2,2598,CHEN Yu Fei (4),4,2523
2023-03-19,Final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2497 (+7),21-16 / 16-21 / 21-12,SEO Seu.. / CHAE Yu .. Rank 9 Elo 2163 (-7),64,https://badmintonranks.com/tournament?id=13426,1,ZHENG .. / HUANG .. (1),1,2497,SEO Seu.. / CHAE Yu ..,9,2163
2023-03-19,Final,WD,KIM So Y.. / KONG H.. (6) Rank 6 Elo 2154 (+36),21-5 / 21-12,BAEK Ha.. / LEE So H.. Rank 20 Elo 2250 (-36),43,https://badmintonranks.com/tournament?id=13426,1,KIM So Y.. / KONG H.. (6),6,2154,BAEK Ha.. / LEE So H..,20,2250
2023-03-18,Semi final,MS,LI Shi Feng Rank 14 Elo 2233 (+29),21-11 / 19-21 / 21-18,Anders ANTONSEN Rank 18 Elo 2260 (-30),95,https://badmintonranks.com/tournament?id=13426,1,LI Shi Feng,14,2233,Anders ANTONSEN,18,2260
2023-03-18,Semi final,MD,Fajar ALF.. / Muhamm.. (1) Rank 1 Elo 2218 (+13),21-19 / 21-17,HE Ji Ting / ZHOU Ha.. Rank 21 Elo 2015 (-13),45,https://badmintonranks.com/tournament?id=13426,1,Fajar ALF.. / Muhamm.. (1),1,2218,HE Ji Ting / ZHOU Ha..,21,2015
2023-03-18,Semi final,WS,AN Se Young (2) Rank 2 Elo 2577 (+21),17-21 / 21-19 / 24-22,TAI Tzu Ying (3) Rank 3 Elo 2501 (-21),82,https://badmintonranks.com/tournament?id=13426,1,AN Se Young (2),2,2577,TAI Tzu Ying (3),3,2501
2023-03-18,Semi final,XD,SEO Seu.. / CHAE Yu .. Rank 9 Elo 2138 (+25),21-14 / 28-26,KIM Won .. / JEONG N.. Rank 12 Elo 2105 (-25),53,https://badmintonranks.com/tournament?id=13426,1,SEO Seu.. / CHAE Yu ..,9,2138,KIM Won .. / JEONG N..,12,2105
2023-03-18,Semi final,WD,KIM So Y.. / KONG H.. (6) Rank 6 Elo 2124 (+30),21-14 / 25-23,ZHANG .. / ZHENG .. (3) Rank 3 Elo 2153 (-30),55,https://badmintonranks.com/tournament?id=13426,1,KIM So Y.. / KONG H.. (6),6,2124,ZHANG .. / ZHENG .. (3),3,2153
